"","iteraciones","distancia","masa"
"1263",13,0.000940739840716179,"4"
"1264",14,8.18036220217828e-05,"75"
"1265",15,0.000169139654722895,"20"
"1266",16,0.00042601772658727,"29"
"1267",17,0.000159632054290156,"69"
"1268",18,0.000215355462366859,"61"
"1269",19,0.000168195732615187,"60"
"1270",20,2.72225186106587e-05,"52"
"1271",21,8.41908989598149e-05,"27"
"1272",22,0.00113102528614345,"5"
"1273",23,0.00104455422867389,"4"
"1274",24,8.0823266252298e-05,"10"
"1275",25,0.000248680318451284,"7"
"1276",26,0.000109624598519419,"24"
"1277",27,0.000320105571101324,"35"
"1278",28,0.000581543504223854,"14"
"1279",29,0.000526980301048195,"22"
"1280",30,0.000231069678999678,"52"
"1281",31,0.000192412785101258,"77"
"1282",32,3.69828676998705e-05,"49"
"1283",33,3.79746422535075e-05,"24"
"1284",34,0.000214490455760737,"27"
"1285",35,0.000551662779790267,"20"
"1286",36,8.83250901811601e-05,"158"
"1287",37,3.62200948644195e-05,"136"
"1288",38,0.000143839752657812,"48"
"1289",39,0.000194123713454691,"105"
"1290",40,0.000188879844665275,"21"
"1291",41,0.00170470173954725,"2"
"1292",42,0.000220076240779204,"45"
"1293",43,1.13692609881574e-05,"42"
"1294",44,0.000267804842971058,"59"
"1295",45,0.000148399054091973,"69"
"1296",46,0.000167200868232143,"40"
"1297",47,0.000250300704903645,"62"
"1298",48,0.000217059403052989,"10"
