"","iteraciones","distancia","masa"
"3372",22,0.0213013105890997,"75"
"3373",23,0.0168792991922886,"54"
"3374",24,0.00742891870185659,"27"
"3375",25,0.0228551414778512,"101"
"3376",26,0.0184311420429559,"59"
"3377",27,0.0218317649725524,"83"
"3378",28,0.0101059829693666,"21"
"3379",29,0.00734499168241991,"8"
"3380",30,0.00933086569145226,"121"
"3381",31,0.0101092438688394,"21"
"3382",32,0.0167067731092616,"95"
"3383",33,0.0183852268717317,"59"
"3384",34,0.0152306812786681,"105"
"3385",35,0.0169112858844456,"86"
"3386",36,0.010438961824914,"24"
"3387",37,0.00881759547832707,"16"
"3388",38,0.00853822681534728,"9"
"3389",39,0.014400297509939,"50"
"3390",40,0.00458032892145208,"17"
"3391",41,0.0123085661638,"33"
"3392",42,0.0115731018306165,"46"
"3393",43,0.0040356661545571,"12"
"3394",44,0.023049222233906,"119"
"3395",45,0.0215287952562088,"83"
"3396",46,0.0133025837128895,"41"
"3397",47,0.0161106320142511,"63"
"3398",48,0.02537518794374,"118"
"3399",49,0.0140721116664907,"46"
"3400",50,0.00737510868934931,"28"
"3401",1,0.0131519586824052,"20"
"3402",2,0.00229946523413721,"5"
"3403",3,0.0141149533592445,"41"
"3404",4,0.00990512989414354,"21"
"3405",5,0.0120178485309665,"23"
"3406",6,0.0106243406836308,"14"
"3407",7,0.00952419482932869,"13"
"3408",8,0.0132537407877146,"36"
"3409",9,0.0130516689253343,"34"
"3410",10,0.0141772781498835,"30"
"3411",11,0.0183195391020957,"81"
"3412",12,0.00928693774967086,"13"
"3413",13,0.0173549100469863,"59"
"3414",14,0.0163932651002849,"69"
"3415",15,0.0165980684937757,"75"
"3416",16,0.0139706084958413,"41"
"3417",17,0.0119453644001975,"43"
"3418",18,0.018150721160683,"98"
"3419",19,0.0152462200315722,"54"
"3420",20,0.0117897060993037,"39"
"3421",21,0.0144634991780155,"48"
"3422",22,0.0201730083897526,"75"
"3423",23,0.0153388028596788,"54"
"3424",24,0.012432260115872,"27"
"3425",25,0.0281946787771208,"101"
"3426",26,0.0162738788219043,"59"
"3427",27,0.0179918762795664,"83"
"3428",28,0.0136356191769785,"21"
"3429",29,0.00771767663830587,"8"
"3430",30,0.0210170323726057,"121"
"3431",31,0.0136359084434005,"21"
"3432",32,0.0179062135351875,"95"
"3433",33,0.016238158620442,"59"
"3434",34,0.0189905887623835,"105"
"3435",35,0.0173173907662583,"86"
"3436",36,0.0142926752710917,"24"
"3437",37,0.0116408170052289,"16"
"3438",38,0.00779870153824017,"9"
"3439",39,0.0145953815079891,"50"
"3440",40,0.00918251830739693,"17"
"3441",41,0.0130874358756062,"33"
"3442",42,0.0144411534678092,"46"
"3443",43,0.00772029581205601,"12"
"3444",44,0.0197667477446138,"119"
"3445",45,0.0249761465823401,"83"
"3446",46,0.0116975474728137,"41"
"3447",47,0.0164613677971382,"63"
"3448",48,0.0231738442369677,"118"
"3449",49,0.0125134388747538,"46"
"3450",50,0.0124703462083414,"28"
"3451",1,0.0119901915987043,"20"
"3452",2,0.00213152174384457,"5"
"3453",3,0.01513251667119,"41"
"3454",4,0.00900922119012252,"21"
"3455",5,0.0133741215059511,"23"
"3456",6,0.010114805588446,"14"
"3457",7,0.00891393340454705,"13"
"3458",8,0.0147374219814782,"36"
"3459",9,0.0144820305093269,"34"
"3460",10,0.0100554716327666,"30"
"3461",11,0.0176551660589258,"81"
"3462",12,0.0125444766074139,"13"
"3463",13,0.0137014754451395,"59"
"3464",14,0.0182312974150647,"69"
"3465",15,0.0189010568787554,"75"
"3466",16,0.0150993178367628,"41"
"3467",17,0.0112708908926653,"43"
"3468",18,0.0242551233097656,"98"
"3469",19,0.0164209328684113,"54"
"3470",20,0.010672883020631,"39"
"3471",21,0.0159070112887075,"48"
"3472",22,0.0174487332450203,"75"
"3473",23,0.0164468661904884,"54"
"3474",24,0.0138674258390358,"27"
"3475",25,0.0182088733327823,"101"
"3476",26,0.0164805495906409,"59"
"3477",27,0.0177135879608241,"83"
"3478",28,0.011711451119126,"21"
"3479",29,0.00761811024906406,"8"
"3480",30,0.0262148204513998,"121"
"3481",31,0.0116944851339924,"21"
"3482",32,0.0236660749107029,"95"
"3483",33,0.0164768105618998,"59"
"3484",34,0.0248985891909889,"105"
"3485",35,0.0198625993659276,"86"
"3486",36,0.0115884097065811,"24"
"3487",37,0.0114344663408978,"16"
"3488",38,0.00877614378787325,"9"
"3489",39,0.0160240694553918,"50"
"3490",40,0.0119190128950413,"17"
"3491",41,0.0101536045445927,"33"
"3492",42,0.015726414947643,"46"
"3493",43,0.00856785298427873,"12"
"3494",44,0.0185175775632007,"119"
"3495",45,0.0177414251595848,"83"
"3496",46,0.011033306074554,"41"
"3497",47,0.0176104445922701,"63"
"3498",48,0.0214457570486132,"118"
"3499",49,0.0115712493468155,"46"
"3500",50,0.0138606350215734,"28"
"3501",1,0.0144270724856894,"20"
"3502",2,0.00258142409522271,"5"
"3503",3,0.016042353599432,"41"
"3504",4,0.00779236290793838,"21"
"3505",5,0.0124537646285205,"23"
"3506",6,0.0122058734060481,"14"
"3507",7,0.0125610435752018,"13"
"3508",8,0.0147609269568366,"36"
"3509",9,0.014465590759693,"34"
"3510",10,0.0086179949633062,"30"
"3511",11,0.016355055763553,"81"
"3512",12,0.00788756569646972,"13"
"3513",13,0.0107270837145264,"59"
"3514",14,0.0187630761601119,"69"
"3515",15,0.0186350763374285,"75"
"3516",16,0.0158380888922908,"41"
"3517",17,0.00927331015873087,"43"
"3518",18,0.0191768623913864,"98"
"3519",19,0.0176972484087515,"54"
"3520",20,0.00892903733986738,"39"
"3521",21,0.0165383545701806,"48"
"3522",22,0.0151639734380075,"75"
"3523",23,0.0178472504852649,"54"
"3524",24,0.0132980583444847,"27"
"3525",25,0.0185832311442276,"101"
"3526",26,0.0195645988667916,"59"
"3527",27,0.0165977871641291,"83"
"3528",28,0.0145578174718643,"21"
"3529",29,0.00863221751712082,"8"
"3530",30,0.0215761840571124,"121"
"3531",31,0.0145382141014723,"21"
"3532",32,0.0189904229141676,"95"
"3533",33,0.0194978162808029,"59"
"3534",34,0.0198591429748969,"105"
"3535",35,0.0189808337679189,"86"
"3536",36,0.0149532610598021,"24"
"3537",37,0.0136179978805989,"16"
"3538",38,0.00849628145137691,"9"
"3539",39,0.0167391127958619,"50"
"3540",40,0.00852199875009816,"17"
"3541",41,0.00855816829019622,"33"
"3542",42,0.0164640035639304,"46"
"3543",43,0.00835344094274237,"12"
"3544",44,0.0188222014362547,"119"
"3545",45,0.0159877712670019,"83"
"3546",46,0.00914310098189504,"41"
"3547",47,0.0190348066599241,"63"
"3548",48,0.0248018037939955,"118"
"3549",49,0.00943933773263796,"46"
"3550",50,0.013364280171314,"28"
"3551",1,0.00968518805438561,"20"
"3552",2,0.00211253974688375,"5"
"3553",3,0.0151286644741212,"41"
"3554",4,0.00895717020619898,"21"
"3555",5,0.0137971505865271,"23"
"3556",6,0.00960045120495658,"14"
"3557",7,0.0100615517748299,"13"
"3558",8,0.0145731566191223,"36"
"3559",9,0.0144859115145558,"34"
"3560",10,0.0101837644859596,"30"
"3561",11,0.017512874768086,"81"
"3562",12,0.00559446617425415,"13"
"3563",13,0.0146321016005419,"59"
"3564",14,0.017874497216339,"69"
"3565",15,0.0190534190172415,"75"
"3566",16,0.0150296191837796,"41"
"3567",17,0.0116636564252682,"43"
"3568",18,0.0208737654734422,"98"
"3569",19,0.0158909969820564,"54"
"3570",20,0.0109603697071206,"39"
"3571",21,0.0153154916256296,"48"
"3572",22,0.0173126657104771,"75"
"3573",23,0.015947896357143,"54"
"3574",24,0.0140884230370634,"27"
"3575",25,0.0179963402328266,"101"
"3576",26,0.0164772915161482,"59"
"3577",27,0.0175763327657502,"83"
"3578",28,0.00950302147513361,"21"
"3579",29,0.00744679076849223,"8"
"3580",30,0.0246278532950284,"121"
"3581",31,0.00949725066221832,"21"
"3582",32,0.0205655383978573,"95"
"3583",33,0.0164583613640718,"59"
"3584",34,0.022375158443853,"105"
"3585",35,0.0211132799169366,"86"
"3586",36,0.0096070311803823,"24"
"3587",37,0.01025726030545,"16"
"3588",38,0.00905526405525607,"9"
"3589",39,0.0154177253107355,"50"
"3590",40,0.00535941039077267,"17"
"3591",41,0.0103288276788714,"33"
"3592",42,0.0153509527132919,"46"
"3593",43,0.00645489339682958,"12"
"3594",44,0.0184422814623135,"119"
"3595",45,0.0175705564573983,"83"
"3596",46,0.0113805523484979,"41"
"3597",47,0.0168225313597901,"63"
"3598",48,0.0178273868757628,"118"
"3599",49,0.0120409184179514,"46"
"3600",50,0.0141164606381284,"28"
"3601",1,0.0137011553089981,"20"
"3602",2,0.00280683450523926,"5"
"3603",3,0.0173847207480332,"41"
"3604",4,0.010862449494405,"21"
"3605",5,0.0122071931175192,"23"
"3606",6,0.0128136555220617,"14"
"3607",7,0.0134347506720463,"13"
"3608",8,0.0150702174406939,"36"
"3609",9,0.0147265233144976,"34"
"3610",10,0.0128699129504489,"30"
"3611",11,0.0224475545834113,"81"
"3612",12,0.00966564209709296,"13"
"3613",13,0.0173765257720776,"59"
"3614",14,0.020514640839737,"69"
"3615",15,0.0204621767165794,"75"
"3616",16,0.0170229267928296,"41"
"3617",17,0.0128056335247106,"43"
"3618",18,0.0205643146402305,"98"
"3619",19,0.019628465659145,"54"
"3620",20,0.0117149222429581,"39"
"3621",21,0.0177556361638967,"48"
"3622",22,0.0255859256883888,"75"
"3623",23,0.0199351726707062,"54"
"3624",24,0.0131872832840846,"27"
"3625",25,0.0145283043234803,"101"
"3626",26,0.0229475263088261,"59"
"3627",27,0.0215168504004897,"83"
"3628",28,0.0134230933671884,"21"
"3629",29,0.00957343928217733,"8"
"3630",30,0.0219473080842472,"121"
"3631",31,0.0134088175954954,"21"
"3632",32,0.0204361600890845,"95"
"3633",33,0.0228749450493039,"59"
"3634",34,0.020933064520343,"105"
"3635",35,0.0205682922311404,"86"
"3636",36,0.0134818754498535,"24"
"3637",37,0.0141717933447354,"16"
"3638",38,0.00935975461302739,"9"
"3639",39,0.0180387480834844,"50"
"3640",40,0.01097549963808,"17"
"3641",41,0.0116063519590002,"33"
"3642",42,0.0177101008828542,"46"
"3643",43,0.0094717865705639,"12"
"3644",44,0.0129250892474976,"119"
"3645",45,0.0205020728224147,"83"
"3646",46,0.0123047395418402,"41"
"3647",47,0.0205005196262656,"63"
"3648",48,0.024476688751243,"118"
"3649",49,0.0135406992460237,"46"
"3650",50,0.013332807478815,"28"
"3651",1,0.00723221893075248,"20"
"3652",2,0.00157597353623843,"5"
"3653",3,0.0120328653238158,"41"
"3654",4,0.00677725683316345,"21"
"3655",5,0.0103574770773934,"23"
"3656",6,0.0075003433927965,"14"
"3657",7,0.00789984848319317,"13"
"3658",8,0.0116862864079465,"36"
"3659",9,0.0116057757344623,"34"
"3660",10,0.00759077481549828,"30"
"3661",11,0.0128907835208501,"81"
"3662",12,0.00787400190422584,"13"
"3663",13,0.0105654150980733,"59"
"3664",14,0.0150477405834418,"69"
"3665",15,0.0163304427700892,"75"
"3666",16,0.0120001580738276,"41"
"3667",17,0.00895406335708748,"43"
"3668",18,0.0189328244564075,"98"
"3669",19,0.0125752919092333,"54"
"3670",20,0.00850448447379681,"39"
"3671",21,0.0123365972875741,"48"
"3672",22,0.0124410285930901,"75"
"3673",23,0.0125990983461177,"54"
"3674",24,0.0110238585083615,"27"
"3675",25,0.0142622669383282,"101"
"3676",26,0.0127442541619197,"59"
"3677",27,0.0130229374470263,"83"
"3678",28,0.00710337146396831,"21"
"3679",29,0.006627692974352,"8"
"3680",30,0.0231615956396791,"121"
"3681",31,0.00709922179603069,"21"
"3682",32,0.0184894289100885,"95"
"3683",33,0.0127431986818945,"59"
"3684",34,0.0200305741549425,"105"
"3685",35,0.0179822328496581,"86"
"3686",36,0.0071608910295482,"24"
"3687",37,0.0076289068480165,"16"
"3688",38,0.00791697136363705,"9"
"3689",39,0.0124090077624131,"50"
"3690",40,0.00957399331636387,"17"
"3691",41,0.00793079219003786,"33"
"3692",42,0.0122631606526253,"46"
"3693",43,0.00767556447138346,"12"
"3694",44,0.0149563803546509,"119"
"3695",45,0.0130960808319073,"83"
"3696",46,0.00878228025505069,"41"
"3697",47,0.0134735576229783,"63"
"3698",48,0.012860527639948,"118"
"3699",49,0.00916744772577887,"46"
"3700",50,0.0111177258118716,"28"
"3701",1,0.00441512622515454,"20"
"3702",2,0.00342246849480881,"5"
"3703",3,0.00730831645181469,"41"
"3704",4,0.00288467073036522,"21"
"3705",5,0.00903873333370218,"23"
"3706",6,0.00765985168402344,"14"
"3707",7,0.00971690742626353,"13"
"3708",8,0.013359326558135,"36"
"3709",9,0.0124752170560239,"34"
"3710",10,0.00605199045657316,"30"
"3711",11,0.000962000352634302,"81"
"3712",12,0.00503026521834293,"13"
"3713",13,0.00596197687686698,"59"
"3714",14,0.0192711009766014,"69"
"3715",15,0.0229620752714058,"75"
"3716",16,0.00926088141097956,"41"
"3717",17,0.00671003135335286,"43"
"3718",18,0.0244991205639605,"98"
"3719",19,0.0076290711692231,"54"
"3720",20,0.00392001148061739,"39"
"3721",21,0.0153950483236011,"48"
"3722",22,0.00313464197980908,"75"
"3723",23,0.00670718173546595,"54"
"3724",24,0.0106243351608975,"27"
"3725",25,0.00458775183187987,"101"
"3726",26,0.00190277068738418,"59"
"3727",27,0.00104867426277995,"83"
"3728",28,0.00365662427135612,"21"
"3729",29,0.00676558298712219,"8"
"3730",30,0.0250242107168765,"121"
"3731",31,0.00364996370419435,"21"
"3732",32,0.0243982706814933,"95"
"3733",33,0.00199512822710712,"59"
"3734",34,0.0247240021612605,"105"
"3735",35,0.0240549502636814,"86"
"3736",36,0.00295880750958442,"24"
"3737",37,0.00739021054430115,"16"
"3738",38,0.0036750592591034,"9"
"3739",39,0.0151774367662414,"50"
"3740",40,0.00652775586831508,"17"
"3741",41,0.00351734462213156,"33"
"3742",42,0.011677782187446,"46"
"3743",43,0.00483105105356826,"12"
"3744",44,0.00498759029135996,"119"
"3745",45,0.00122552177398859,"83"
"3746",46,0.00507940195781416,"41"
"3747",47,0.0116185812385211,"63"
"3748",48,0.0241906252060293,"118"
"3749",49,0.00881985413723989,"46"
"3750",50,0.0106446918761774,"28"
"3751",1,0.00846259887550722,"20"
"3752",2,0.00181237984197992,"5"
"3753",3,0.0108485429321159,"41"
"3754",4,0.00898327610394717,"21"
"3755",5,0.0101219061646158,"23"
"3756",6,0.00951789345461124,"14"
"3757",7,0.00929971997094202,"13"
"3758",8,0.0105782459413888,"36"
"3759",9,0.0105116689525541,"34"
"3760",10,0.00979796148945144,"30"
"3761",11,0.0142173768135239,"81"
"3762",12,0.00526016416058577,"13"
"3763",13,0.012045807844977,"59"
"3764",14,0.0123820788534702,"69"
"3765",15,0.0127347816595459,"75"
"3766",16,0.0108884969696072,"41"
"3767",17,0.0106365764685771,"43"
"3768",18,0.0160173338830432,"98"
"3769",19,0.0123382406636343,"54"
"3770",20,0.0109648423975449,"39"
"3771",21,0.01120162280534,"48"
"3772",22,0.0137728967077492,"75"
"3773",23,0.0123404508789332,"54"
"3774",24,0.010623628016465,"27"
"3775",25,0.0154891900221809,"101"
"3776",26,0.0128508800367125,"59"
"3777",27,0.0143241124206996,"83"
"3778",28,0.00818426724738133,"21"
"3779",29,0.00660425612540846,"8"
"3780",30,0.0202344312923517,"121"
"3781",31,0.00818687481086021,"21"
"3782",32,0.0154768278457856,"95"
"3783",33,0.0128314243731711,"59"
"3784",34,0.0168873157703326,"105"
"3785",35,0.0137877604870335,"86"
"3786",36,0.00892527706111451,"24"
"3787",37,0.00915288153613834,"16"
"3788",38,0.00649577560950363,"9"
"3789",39,0.0113511277957745,"50"
"3790",40,0.00798739140286573,"17"
"3791",41,0.0105309364273905,"33"
"3792",42,0.0113787495405594,"46"
"3793",43,0.00467191793796707,"12"
"3794",44,0.0155596469612769,"119"
"3795",45,0.0143686873702149,"83"
"3796",46,0.0108589318713395,"41"
"3797",47,0.0124039732941499,"63"
"3798",48,0.0143971843506662,"118"
"3799",49,0.0105197966492985,"46"
"3800",50,0.01063575620867,"28"
"3801",1,0.00969159391431758,"20"
"3802",2,0.00141321810606886,"5"
"3803",3,0.0101632920619788,"41"
"3804",4,0.00954159094059016,"21"
"3805",5,0.00637000340881881,"23"
"3806",6,0.00789511064300095,"14"
"3807",7,0.00815192575298029,"13"
"3808",8,0.010681344259757,"36"
"3809",9,0.0101876884776643,"34"
"3810",10,0.0092925390678118,"30"
"3811",11,0.0148437138073694,"81"
"3812",12,0.00500100224034965,"13"
"3813",13,0.01051415864223,"59"
"3814",14,0.0137831608982167,"69"
"3815",15,0.0148204451608306,"75"
"3816",16,0.0105973109566243,"41"
"3817",17,0.009963653142398,"43"
"3818",18,0.0111662431504253,"98"
"3819",19,0.0111777393505087,"54"
"3820",20,0.00942646809944571,"39"
"3821",21,0.0123124780848357,"48"
"3822",22,0.014095908153945,"75"
"3823",23,0.0109392664011064,"54"
"3824",24,0.00789777065681951,"27"
"3825",25,0.0156686798755543,"101"
"3826",26,0.0110962239175336,"59"
"3827",27,0.0150569868617412,"83"
"3828",28,0.00987335870505071,"21"
"3829",29,0.00591155605167513,"8"
"3830",30,0.0106623673791491,"121"
"3831",31,0.00986990411884018,"21"
"3832",32,0.0114003551955852,"95"
"3833",33,0.0110557275095455,"59"
"3834",34,0.0110182422890766,"105"
"3835",35,0.0144016092968957,"86"
"3836",36,0.00975560568526843,"24"
"3837",37,0.00881569370983406,"16"
"3838",38,0.00652486295005515,"9"
"3839",39,0.0124750364912629,"50"
"3840",40,0.00485830153856862,"17"
"3841",41,0.00929170026331094,"33"
"3842",42,0.0118115049373299,"46"
"3843",43,0.00528197499712786,"12"
"3844",44,0.0205960539392479,"119"
"3845",45,0.0144436277268641,"83"
"3846",46,0.00968654938495731,"41"
"3847",47,0.0114262433200842,"63"
"3848",48,0.012907649315281,"118"
"3849",49,0.0102614067798963,"46"
"3850",50,0.00804001386414283,"28"
"3851",1,0.00801651784453135,"20"
"3852",2,0.00229610631866064,"5"
"3853",3,0.0123704299930791,"41"
"3854",4,0.00838313524350317,"21"
"3855",5,0.00415549505845478,"23"
"3856",6,0.00938885036922775,"14"
"3857",7,0.00883136450651706,"13"
"3858",8,0.0132926072169758,"36"
"3859",9,0.0125152262590582,"34"
"3860",10,0.0100915220974219,"30"
"3861",11,0.0185920240598482,"81"
"3862",12,0.00340792266440584,"13"
"3863",13,0.0141929756447322,"59"
"3864",14,0.0153086925508221,"69"
"3865",15,0.0157796951892588,"75"
"3866",16,0.0130649500140462,"41"
"3867",17,0.0119109750312567,"43"
"3868",18,0.0185773981548233,"98"
"3869",19,0.0139209283119248,"54"
"3870",20,0.0112918232660181,"39"
"3871",21,0.0152465902500441,"48"
"3872",22,0.0179600272108143,"75"
"3873",23,0.0133725279319932,"54"
"3874",24,0.00829153664170454,"27"
"3875",25,0.0200465234221171,"101"
"3876",26,0.013691677188368,"59"
"3877",27,0.0187563609787601,"83"
"3878",28,0.0081884034582654,"21"
"3879",29,0.00734067409120387,"8"
"3880",30,0.00740948104718534,"121"
"3881",31,0.00818523331116585,"21"
"3882",32,0.0189595991318411,"95"
"3883",33,0.0135831813828849,"59"
"3884",34,0.0174656854997694,"105"
"3885",35,0.0175133712131836,"86"
"3886",36,0.0087779054310789,"24"
"3887",37,0.00833798595958335,"16"
"3888",38,0.00842069629596823,"9"
"3889",39,0.0154386539854132,"50"
"3890",40,0.00149367450850818,"17"
"3891",41,0.0106067754965615,"33"
"3892",42,0.0150768074513012,"46"
"3893",43,0.0043071346885856,"12"
"3894",44,0.0200436774332667,"119"
"3895",45,0.0184857877387252,"83"
"3896",46,0.0116778066364255,"41"
"3897",47,0.0144921052730059,"63"
"3898",48,0.0214023966635726,"118"
"3899",49,0.01225305847709,"46"
"3900",50,0.00874725309599463,"28"
"3901",1,0.0091817085655049,"20"
"3902",2,0.00125385575166832,"5"
"3903",3,0.00885490491426802,"41"
"3904",4,0.00915608837787248,"21"
"3905",5,0.0087525236324419,"23"
"3906",6,0.00745207004281764,"14"
"3907",7,0.00799647958404623,"13"
"3908",8,0.00932070961488061,"36"
"3909",9,0.00903346952501497,"34"
"3910",10,0.00886723854503651,"30"
"3911",11,0.0108984712643299,"81"
"3912",12,0.0077893158740019,"13"
"3913",13,0.00915290780420535,"59"
"3914",14,0.012136684420429,"69"
"3915",15,0.0130927171938932,"75"
"3916",16,0.00914305278113617,"41"
"3917",17,0.00913527039666167,"43"
"3918",18,0.00922323522884185,"98"
"3919",19,0.00914120851550395,"54"
"3920",20,0.00868952542809172,"39"
"3921",21,0.0109579854342286,"48"
"3922",22,0.0104685620120583,"75"
"3923",23,0.00912589951992189,"54"
"3924",24,0.00841319544781801,"27"
"3925",25,0.0109084262526457,"101"
"3926",26,0.00921025827407383,"59"
"3927",27,0.0110304092759498,"83"
"3928",28,0.00925013726096166,"21"
"3929",29,0.005931617075425,"8"
"3930",30,0.0116816739303205,"121"
"3931",31,0.00924871723154273,"21"
"3932",32,0.00927314214647879,"95"
"3933",33,0.00921091255071465,"59"
"3934",34,0.00934967326115462,"105"
"3935",35,0.0114898482513715,"86"
"3936",36,0.00927686051607974,"24"
"3937",37,0.00857697838218189,"16"
"3938",38,0.00720266805905984,"9"
"3939",39,0.0110404355577614,"50"
"3940",40,0.00837185919755259,"17"
"3941",41,0.0087098086877407,"33"
"3942",42,0.00976986481350214,"46"
"3943",43,0.00761963054251802,"12"
"3944",44,0.0205290498287117,"119"
"3945",45,0.0105578168159,"83"
"3946",46,0.008885303610739,"41"
"3947",47,0.00965985114664174,"63"
"3948",48,0.00965765205894581,"118"
"3949",49,0.00938567048788394,"46"
"3950",50,0.00836014692700892,"28"
"3951",1,0.00708578616140279,"20"
"3952",2,0.002589107448978,"5"
"3953",3,0.00213036761499006,"41"
"3954",4,0.00738240922118547,"21"
"3955",5,0.00265754527861187,"23"
"3956",6,0.00364727311585664,"14"
"3957",7,0.0017101908377464,"13"
"3958",8,0.00303932970168788,"36"
"3959",9,0.00204822425674019,"34"
"3960",10,0.00618238121292481,"30"
"3961",11,0.00320037899062163,"81"
"3962",12,0.00067382639133101,"13"
"3963",13,0.00848532877041439,"59"
"3964",14,0.0170582367084849,"69"
"3965",15,0.0175490238753218,"75"
"3966",16,0.000694505814980528,"41"
"3967",17,0.00199765151308019,"43"
"3968",18,0.0136912967411777,"98"
"3969",19,0.00289227730861314,"54"
"3970",20,0.0030620974573314,"39"
"3971",21,0.00764060009390555,"48"
"3972",22,0.00310782367057552,"75"
"3973",23,0.0030760529973144,"54"
"3974",24,0.00276988522491311,"27"
"3975",25,0.00156672500580829,"101"
"3976",26,0.00356772777884429,"59"
"3977",27,0.00351896546955467,"83"
"3978",28,0.00745026894705227,"21"
"3979",29,0.00379263708257716,"8"
"3980",30,0.0178868741661119,"121"
"3981",31,0.00744580477917061,"21"
"3982",32,0.0137979027367611,"95"
"3983",33,0.00351767070446562,"59"
"3984",34,0.013391613839314,"105"
"3985",35,0.0161589009416907,"86"
"3986",36,0.00816579018856295,"24"
"3987",37,0.00559287727955092,"16"
"3988",38,0.000525166992386825,"9"
"3989",39,0.00766580321423248,"50"
"3990",40,0.000541433326251074,"17"
"3991",41,0.00317353767271888,"33"
"3992",42,0.00355012636320462,"46"
"3993",43,0.000938221200468865,"12"
"3994",44,0.0213663174874106,"119"
"3995",45,0.00313045270527639,"83"
"3996",46,0.00192041152818057,"41"
"3997",47,0.00892774666425588,"63"
"3998",48,0.0134005859986825,"118"
"3999",49,0.00408960477728059,"46"
"4000",50,0.00266442450409961,"28"
"4001",1,0.00388039025021693,"20"
"4002",2,0.00322784105048553,"5"
"4003",3,0.000761789058703438,"41"
"4004",4,0.0101802709072273,"21"
"4005",5,0.00270143687676311,"23"
"4006",6,0.00596294237416402,"14"
"4007",7,0.00611906350912061,"13"
"4008",8,0.00462611637557148,"36"
"4009",9,0.00442583973335198,"34"
"4010",10,0.0128002145110091,"30"
"4011",11,0.00766114926304108,"81"
"4012",12,0.00299618738759546,"13"
"4013",13,0.016111129778342,"59"
"4014",14,0.0195037420221894,"69"
"4015",15,0.0200439353238076,"75"
"4016",16,0.00426478987779628,"41"
"4017",17,0.0134207119977551,"43"
"4018",18,0.0179782555229997,"98"
"4019",19,0.0034345052900201,"54"
"4020",20,0.0106583770339748,"39"
"4021",21,0.00509289459590188,"48"
"4022",22,0.00814619059102535,"75"
"4023",23,0.00325280563398564,"54"
"4024",24,0.00229748839526839,"27"
"4025",25,0.0071891195937637,"101"
"4026",26,0.00471819580876248,"59"
"4027",27,0.00806889242805745,"83"
"4028",28,0.00199998444317424,"21"
"4029",29,0.00671843477497309,"8"
"4030",30,0.0235397583695932,"121"
"4031",31,0.00202603407230552,"21"
"4032",32,0.0192242613224245,"95"
"4033",33,0.00459950914558725,"59"
"4034",34,0.0186419026501871,"105"
"4035",35,0.0213208932356445,"86"
"4036",36,0.0111284762096548,"24"
"4037",37,0.00895712392401682,"16"
"4038",38,0.00161087610523956,"9"
"4039",39,0.00546212038028041,"50"
"4040",40,0.00303903918079081,"17"
"4041",41,0.0116433968981448,"33"
"4042",42,0.0058601439147618,"46"
"4043",43,0.00288900706159921,"12"
"4044",44,0.0187471676023916,"119"
"4045",45,0.00834642879271613,"83"
"4046",46,0.0102592088418931,"41"
"4047",47,0.0174340248238517,"63"
"4048",48,0.0195444720191183,"118"
"4049",49,0.0153965371400631,"46"
"4050",50,0.0022690052148952,"28"
"4051",1,0.0102328093361378,"20"
"4052",2,0.00232279591024797,"5"
"4053",3,0.00833076294693448,"41"
"4054",4,0.00948497753622691,"21"
"4055",5,0.00698010049552675,"23"
"4056",6,0.00887541359534836,"14"
"4057",7,0.00881551406913202,"13"
"4058",8,0.00764713620413371,"36"
"4059",9,0.00758555650510442,"34"
"4060",10,0.0109178225388385,"30"
"4061",11,0.00942607992067441,"81"
"4062",12,0.00640353808993749,"13"
"4063",13,0.0115523012319081,"59"
"4064",14,0.017463032185747,"69"
"4065",15,0.0173872036960465,"75"
"4066",16,0.0080200962184368,"41"
"4067",17,0.011956325157376,"43"
"4068",18,0.0151176738919681,"98"
"4069",19,0.00953044814582808,"54"
"4070",20,0.0119646961987197,"39"
"4071",21,0.00809674666460544,"48"
"4072",22,0.010315753090166,"75"
"4073",23,0.00957541392048696,"54"
"4074",24,0.00738600154628691,"27"
"4075",25,0.0114012965538205,"101"
"4076",26,0.00991877331630879,"59"
"4077",27,0.00925109129873748,"83"
"4078",28,0.0103500069026348,"21"
"4079",29,0.00811950630700706,"8"
"4080",30,0.022037747813359,"121"
"4081",31,0.0103512903100143,"21"
"4082",32,0.014412805231193,"95"
"4083",33,0.00990417856395392,"59"
"4084",34,0.0189491646198981,"105"
"4085",35,0.0200779434556562,"86"
"4086",36,0.00976986188598603,"24"
"4087",37,0.0090756396490494,"16"
"4088",38,0.00627899569477524,"9"
"4089",39,0.00808860540928143,"50"
"4090",40,0.00625247480312679,"17"
"4091",41,0.0109333675196667,"33"
"4092",42,0.00821935402100639,"46"
"4093",43,0.00656815224835787,"12"
"4094",44,0.0128476439868491,"119"
"4095",45,0.0110627380414896,"83"
"4096",46,0.0124267787112993,"41"
"4097",47,0.0137475465705716,"63"
"4098",48,0.0178882045837099,"118"
"4099",49,0.0124716587580396,"46"
"4100",50,0.00740116813809126,"28"
"4101",1,0.0098153410483268,"20"
"4102",2,0.00199998084539713,"5"
"4103",3,0.0122542549383591,"41"
"4104",4,0.0114754869828541,"21"
"4105",5,0.0117835591934949,"23"
"4106",6,0.00980010423167915,"14"
"4107",7,0.0103879878423061,"13"
"4108",8,0.0134424702051169,"36"
"4109",9,0.0131423590356558,"34"
"4110",10,0.013055633785646,"30"
