"","k","Tiempos","Tipo"
"198",20000,0.698040008544922,"NoParalelo"
"199",20000,0.695039033889771,"NoParalelo"
"200",20000,0.695039987564087,"NoParalelo"
"201",35000,2.10712003707886,"NoParalelo"
"202",35000,2.04011702537537,"NoParalelo"
"203",35000,1.91911005973816,"NoParalelo"
"204",35000,1.90510892868042,"NoParalelo"
"205",35000,1.98211312294006,"NoParalelo"
"206",35000,1.91410994529724,"NoParalelo"
"207",35000,1.90910911560059,"NoParalelo"
"208",35000,1.99111390113831,"NoParalelo"
"209",35000,1.91210913658142,"NoParalelo"
"210",35000,1.91611003875732,"NoParalelo"
"211",35000,1.99211406707764,"NoParalelo"
"212",35000,1.97411298751831,"NoParalelo"
"213",35000,1.91510891914368,"NoParalelo"
"214",35000,1.97411298751831,"NoParalelo"
"215",35000,1.90910887718201,"NoParalelo"
"216",35000,1.91511011123657,"NoParalelo"
"217",35000,1.9891140460968,"NoParalelo"
"218",35000,1.91710901260376,"NoParalelo"
"219",35000,1.99311399459839,"NoParalelo"
"220",35000,1.92711091041565,"NoParalelo"
"221",35000,1.91610908508301,"NoParalelo"
"222",35000,1.99111390113831,"NoParalelo"
"223",35000,1.91611003875732,"NoParalelo"
"224",35000,1.91910910606384,"NoParalelo"
"225",35000,1.98511385917664,"NoParalelo"
"226",35000,1.90010905265808,"NoParalelo"
"227",35000,1.91510915756226,"NoParalelo"
"228",35000,1.9801139831543,"NoParalelo"
"229",35000,1.91410899162292,"NoParalelo"
"230",35000,1.90410900115967,"NoParalelo"
"231",35000,1.99311399459839,"NoParalelo"
"232",35000,1.92111015319824,"NoParalelo"
"233",35000,1.91010904312134,"NoParalelo"
"234",35000,1.99611401557922,"NoParalelo"
"235",35000,1.92210984230042,"NoParalelo"
"236",35000,1.97911310195923,"NoParalelo"
"237",35000,1.90210890769958,"NoParalelo"
"238",35000,1.90510892868042,"NoParalelo"
"239",35000,1.98611402511597,"NoParalelo"
"240",35000,1.90910887718201,"NoParalelo"
"241",35000,1.91911005973816,"NoParalelo"
"242",35000,1.98411297798157,"NoParalelo"
"243",35000,1.90610909461975,"NoParalelo"
"244",35000,1.93011093139648,"NoParalelo"
