"","Pasos","Dimension","Valor M","Tiempo"
"235","500","3",46,0.0136039257049561
"236","500","3",36,0.00786495208740234
"237","500","3",49,0.0080721378326416
"238","500","3",37,0.00829505920410156
"239","500","3",43,0.00788402557373047
"240","500","3",66,0.00860905647277832
"241","500","3",48,0.00801491737365723
"242","500","3",38,0.00796914100646973
"243","500","3",31,0.0158100128173828
"244","500","3",47,0.00783395767211914
"245","500","3",33,0.00853705406188965
"246","500","3",28,0.00939321517944336
"247","500","3",37,0.00998401641845703
"248","500","3",26,0.0142478942871094
"249","500","3",34,0.00925278663635254
"250","500","3",22,0.00822091102600098
"251","500","3",41,0.00796103477478027
"252","500","3",17,0.0199639797210693
"253","500","3",46,0.0106039047241211
"254","500","3",46,0.00793600082397461
"255","500","3",37,0.00763082504272461
"256","500","3",44,0.00771999359130859
"257","500","3",30,0.0079190731048584
"258","500","3",38,0.00790596008300781
"259","500","3",18,0.00852704048156738
"260","500","3",62,0.0131139755249023
"261","500","3",43,0.00785112380981445
"262","500","3",30,0.00800299644470215
"263","500","3",52,0.00783491134643555
"264","500","3",35,0.00769782066345215
"265","500","3",30,0.00776100158691406
"266","500","3",27,0.00798678398132324
"267","500","3",27,0.00873422622680664
"268","500","3",27,0.00798296928405762
"269","500","3",76,0.013984203338623
"270","500","3",31,0.00788617134094238
"271","500","3",24,0.00787782669067383
"272","500","3",50,0.00783109664916992
"273","500","3",55,0.00987005233764648
"274","500","3",32,0.00867414474487305
"275","500","3",50,0.0114459991455078
"276","500","3",25,0.00925707817077637
"277","500","3",28,0.0084841251373291
"278","500","3",20,0.0158040523529053
"279","500","3",33,0.00946521759033203
"280","500","3",21,0.0078890323638916
"281","500","3",29,0.00831508636474609
"282","500","3",35,0.00786614418029785
"283","500","3",37,0.00820088386535645
"284","500","3",41,0.011836051940918
"285","500","3",44,0.0137708187103271
"286","500","3",48,0.0160751342773438
"287","500","3",66,0.00783419609069824
"288","500","3",33,0.00789093971252441
"289","500","3",56,0.00832414627075195
"290","500","3",36,0.00779104232788086
"291","500","3",27,0.00793099403381348
"292","500","3",30,0.00861787796020508
"293","500","3",40,0.00838279724121094
"294","500","3",51,0.00966000556945801
"295","500","3",24,0.0193369388580322
"296","500","3",58,0.00783205032348633
"297","500","3",40,0.00792503356933594
"298","500","3",52,0.00765204429626465
"299","500","3",48,0.00767803192138672
"300","500","3",71,0.00967502593994141
"301","500","4",31,0.0109419822692871
"302","500","4",36,0.00809001922607422
"303","500","4",44,0.0118298530578613
"304","500","4",25,0.00791597366333008
"305","500","4",38,0.00785589218139648
"306","500","4",37,0.00778293609619141
"307","500","4",56,0.00848603248596191
"308","500","4",71,0.00790214538574219
"309","500","4",44,0.00947904586791992
"310","500","4",38,0.0116801261901855
"311","500","4",67,0.00899791717529297
"312","500","4",52,0.0167911052703857
"313","500","4",28,0.0081179141998291
"314","500","4",39,0.00795197486877441
"315","500","4",32,0.00770807266235352
"316","500","4",30,0.00765895843505859
"317","500","4",64,0.00777888298034668
"318","500","4",45,0.00780105590820312
"319","500","4",41,0.00861907005310059
"320","500","4",72,0.0139510631561279
"321","500","4",32,0.0078120231628418
"322","500","4",48,0.0108308792114258
"323","500","4",55,0.0106420516967773
"324","500","4",29,0.00792193412780762
"325","500","4",43,0.00771403312683105
"326","500","4",33,0.00783801078796387
"327","500","4",68,0.0085148811340332
"328","500","4",33,0.00799298286437988
"329","500","4",35,0.0177528858184814
"330","500","4",30,0.00793004035949707
"331","500","4",43,0.00810909271240234
"332","500","4",58,0.00849795341491699
"333","500","4",29,0.00795292854309082
"334","500","4",47,0.00850105285644531
"335","500","4",68,0.00849604606628418
"336","500","4",64,0.00787997245788574
"337","500","4",37,0.00782179832458496
"338","500","4",63,0.0140378475189209
"339","500","4",28,0.00781893730163574
"340","500","4",27,0.00789904594421387
"341","500","4",37,0.00763177871704102
"342","500","4",54,0.00768303871154785
"343","500","4",67,0.00785088539123535
"344","500","4",46,0.00869202613830566
"345","500","4",50,0.00878095626831055
"346","500","4",40,0.0167319774627686
"347","500","4",26,0.00816082954406738
"348","500","4",29,0.00817489624023438
"349","500","4",25,0.00871181488037109
"350","500","4",43,0.0114109516143799
"351","500","4",31,0.00804591178894043
"352","500","4",37,0.00801706314086914
"353","500","4",37,0.00853705406188965
"354","500","4",47,0.0131170749664307
"355","500","4",42,0.0191750526428223
"356","500","4",37,0.00889420509338379
"357","500","4",38,0.00803899765014648
"358","500","4",35,0.00852799415588379
"359","500","4",27,0.00790095329284668
"360","500","4",57,0.00804901123046875
"361","500","4",33,0.00848913192749023
"362","500","4",49,0.00797700881958008
"363","500","4",38,0.0167241096496582
"364","500","4",33,0.00798201560974121
"365","500","4",42,0.00826787948608398
"366","500","4",22,0.00837016105651855
"367","500","4",29,0.00782895088195801
"368","500","4",27,0.00794315338134766
"369","500","4",36,0.00867700576782227
"370","500","4",27,0.00802707672119141
"371","500","4",41,0.0128049850463867
"372","500","4",57,0.0186400413513184
"373","500","4",34,0.0105199813842773
"374","500","4",32,0.00849413871765137
"375","500","4",24,0.00767993927001953
"376","500","4",46,0.0076899528503418
"377","500","4",28,0.00777196884155273
"378","500","4",72,0.0117311477661133
"379","500","4",34,0.00890207290649414
"380","500","4",47,0.0115418434143066
"381","500","4",52,0.0107731819152832
"382","500","4",42,0.0106267929077148
"383","500","4",28,0.00787615776062012
"384","500","4",30,0.00782203674316406
"385","500","4",38,0.00841903686523438
"386","500","4",51,0.00826382637023926
"387","500","4",39,0.012700080871582
"388","500","4",36,0.00804996490478516
"389","500","4",49,0.0122740268707275
"390","500","4",29,0.00783896446228027
"391","500","4",25,0.00847601890563965
"392","500","4",32,0.00941300392150879
"393","500","4",44,0.010890007019043
"394","500","4",53,0.00786805152893066
"395","500","4",43,0.0095820426940918
"396","500","4",42,0.0127348899841309
"397","500","4",45,0.0122280120849609
"398","500","4",55,0.0129351615905762
"399","500","4",50,0.00828099250793457
"400","500","4",31,0.00776505470275879
"401","500","5",37,0.00768208503723145
"402","500","5",30,0.00853610038757324
"403","500","5",40,0.00816798210144043
"404","500","5",37,0.00864195823669434
"405","500","5",59,0.0130050182342529
"406","500","5",68,0.0163888931274414
"407","500","5",40,0.00849294662475586
"408","500","5",29,0.0118339061737061
"409","500","5",55,0.00884294509887695
"410","500","5",54,0.00792098045349121
"411","500","5",50,0.012761116027832
"412","500","5",56,0.0100951194763184
"413","500","5",52,0.00807380676269531
"414","500","5",47,0.0156581401824951
"415","500","5",42,0.00788593292236328
"416","500","5",41,0.00807809829711914
"417","500","5",45,0.00793194770812988
"418","500","5",52,0.00791192054748535
"419","500","5",53,0.00796222686767578
"420","500","5",68,0.00859189033508301
"421","500","5",47,0.00807809829711914
"422","500","5",54,0.00863003730773926
"423","500","5",30,0.0155730247497559
"424","500","5",48,0.00808095932006836
"425","500","5",39,0.00815391540527344
"426","500","5",29,0.00829815864562988
"427","500","5",28,0.00839805603027344
"428","500","5",44,0.00867509841918945
"429","500","5",37,0.00801801681518555
"430","500","5",55,0.00799798965454102
"431","500","5",65,0.0229809284210205
"432","500","5",32,0.0103178024291992
"433","500","5",35,0.00830483436584473
"434","500","5",53,0.0123682022094727
"435","500","5",52,0.00780200958251953
"436","500","5",51,0.00781607627868652
"437","500","5",48,0.00785708427429199
"438","500","5",32,0.00782895088195801
"439","500","5",40,0.00780391693115234
"440","500","5",40,0.0117969512939453
"441","500","5",39,0.00795888900756836
"442","500","5",54,0.0079960823059082
"443","500","5",44,0.00767898559570312
"444","500","5",40,0.0079350471496582
"445","500","5",47,0.00778603553771973
"446","500","5",27,0.0088050365447998
"447","500","5",74,0.00870585441589355
"448","500","5",55,0.014286994934082
"449","500","5",36,0.00783109664916992
"450","500","5",52,0.00792980194091797
"451","500","5",64,0.00787591934204102
"452","500","5",48,0.011667013168335
"453","500","5",42,0.00953507423400879
"454","500","5",53,0.00799202919006348
"455","500","5",54,0.0079648494720459
"456","500","5",38,0.0127151012420654
"457","500","5",45,0.0078740119934082
"458","500","5",39,0.00798916816711426
"459","500","5",48,0.00781416893005371
"460","500","5",40,0.00765299797058105
"461","500","5",41,0.00771999359130859
"462","500","5",37,0.00783109664916992
"463","500","5",49,0.0140700340270996
"464","500","5",40,0.00835895538330078
"465","500","5",41,0.0183000564575195
"466","500","5",72,0.00863909721374512
"467","500","5",61,0.00814414024353027
"468","500","5",29,0.00784707069396973
"469","500","5",49,0.00972104072570801
"470","500","5",39,0.0080258846282959
"471","500","5",50,0.00870704650878906
"472","500","5",67,0.0110151767730713
"473","500","5",30,0.0151879787445068
"474","500","5",50,0.00799894332885742
"475","500","5",33,0.00812816619873047
"476","500","5",26,0.00824713706970215
"477","500","5",46,0.00815296173095703
"478","500","5",40,0.00801205635070801
"479","500","5",30,0.00860190391540527
"480","500","5",33,0.008087158203125
"481","500","5",48,0.0166881084442139
"482","500","5",77,0.0119531154632568
"483","500","5",50,0.00790500640869141
"484","500","5",68,0.00993609428405762
"485","500","5",41,0.0116040706634521
"486","500","5",30,0.00834083557128906
"487","500","5",60,0.00876712799072266
"488","500","5",51,0.0080411434173584
"489","500","5",63,0.00803780555725098
"490","500","5",71,0.0155048370361328
"491","500","5",36,0.00801301002502441
"492","500","5",32,0.00808286666870117
"493","500","5",42,0.00848507881164551
"494","500","5",59,0.00795602798461914
"495","500","5",36,0.00866198539733887
"496","500","5",60,0.0085752010345459
"497","500","5",54,0.0079960823059082
"498","500","5",39,0.0160789489746094
"499","500","5",66,0.00787901878356934
"500","500","5",65,0.00797295570373535
"501","500","6",31,0.00834798812866211
"502","500","6",49,0.00790190696716309
"503","500","6",46,0.0114381313323975
"504","500","6",48,0.00959181785583496
"505","500","6",35,0.00943589210510254
"506","500","6",37,0.00851988792419434
"507","500","6",43,0.0133159160614014
"508","500","6",52,0.00790309906005859
"509","500","6",48,0.007904052734375
"510","500","6",54,0.00778794288635254
"511","500","6",47,0.0125670433044434
"512","500","6",53,0.00838494300842285
"513","500","6",50,0.00861215591430664
"514","500","6",62,0.00820398330688477
"515","500","6",34,0.0136191844940186
"516","500","6",48,0.00792717933654785
"517","500","6",70,0.00804805755615234
"518","500","6",50,0.00769305229187012
"519","500","6",48,0.00770998001098633
"520","500","6",43,0.00780200958251953
"521","500","6",48,0.00868010520935059
"522","500","6",35,0.00811600685119629
"523","500","6",57,0.0145180225372314
"524","500","6",64,0.00794792175292969
"525","500","6",61,0.00819897651672363
"526","500","6",46,0.00834321975708008
"527","500","6",38,0.0124661922454834
"528","500","6",24,0.00822997093200684
"529","500","6",49,0.00795412063598633
"530","500","6",40,0.00858592987060547
"531","500","6",55,0.0132739543914795
"532","500","6",57,0.00785493850708008
"533","500","6",37,0.00793910026550293
"534","500","6",38,0.00790596008300781
"535","500","6",42,0.00770401954650879
"536","500","6",48,0.0110659599304199
"537","500","6",70,0.00988006591796875
"538","500","6",40,0.00792694091796875
"539","500","6",69,0.00784087181091309
"540","500","6",78,0.0119919776916504
"541","500","6",46,0.00796318054199219
"542","500","6",43,0.0120999813079834
"543","500","6",70,0.00773906707763672
"544","500","6",60,0.00801205635070801
"545","500","6",31,0.00849699974060059
"546","500","6",52,0.0102019309997559
"547","500","6",50,0.01161789894104
"548","500","6",48,0.0165979862213135
"549","500","6",47,0.00788497924804688
"550","500","6",52,0.00917506217956543
"551","500","6",73,0.0112428665161133
"552","500","6",46,0.00771403312683105
"553","500","6",37,0.00791501998901367
"554","500","6",59,0.00792121887207031
"555","500","6",45,0.00784707069396973
"556","500","6",62,0.0120940208435059
"557","500","6",47,0.00783014297485352
"558","500","6",46,0.00791001319885254
"559","500","6",41,0.00779414176940918
"560","500","6",72,0.00776100158691406
"561","500","6",52,0.00778603553771973
"562","500","6",51,0.00791406631469727
"563","500","6",56,0.00845503807067871
"564","500","6",61,0.00801801681518555
"565","500","6",63,0.0137739181518555
"566","500","6",51,0.00812697410583496
"567","500","6",69,0.00815892219543457
"568","500","6",39,0.0118858814239502
"569","500","6",58,0.00884509086608887
"570","500","6",33,0.00783610343933105
"571","500","6",26,0.00839114189147949
"572","500","6",45,0.00803685188293457
"573","500","6",31,0.0136160850524902
"574","500","6",45,0.00801491737365723
"575","500","6",45,0.00923991203308105
"576","500","6",27,0.0114099979400635
"577","500","6",53,0.00804686546325684
"578","500","6",47,0.0124859809875488
"579","500","6",37,0.00811195373535156
"580","500","6",48,0.00801897048950195
"581","500","6",52,0.0182468891143799
"582","500","6",70,0.00857686996459961
"583","500","6",42,0.00810408592224121
"584","500","6",39,0.00792193412780762
"585","500","6",33,0.00775694847106934
"586","500","6",58,0.00821018218994141
"587","500","6",43,0.00922393798828125
"588","500","6",61,0.0118081569671631
"589","500","6",41,0.00797080993652344
"590","500","6",71,0.0118739604949951
"591","500","6",54,0.00804591178894043
"592","500","6",66,0.00804591178894043
"593","500","6",39,0.00828719139099121
"594","500","6",67,0.0079200267791748
"595","500","6",54,0.00855302810668945
"596","500","6",49,0.0080411434173584
"597","500","6",45,0.00824999809265137
"598","500","6",62,0.0158810615539551
"599","500","6",61,0.00786209106445312
"600","500","6",47,0.0081031322479248
"601","500","7",55,0.00849485397338867
"602","500","7",52,0.00785088539123535
"603","500","7",53,0.0125632286071777
"604","500","7",53,0.00804710388183594
"605","500","7",60,0.00798201560974121
"606","500","7",56,0.0134999752044678
"607","500","7",35,0.0135841369628906
"608","500","7",72,0.0086519718170166
"609","500","7",42,0.00787615776062012
"610","500","7",67,0.00770187377929688
"611","500","7",57,0.0119149684906006
"612","500","7",57,0.00909900665283203
"613","500","7",43,0.0086979866027832
"614","500","7",60,0.0080268383026123
"615","500","7",26,0.01363205909729
"616","500","7",35,0.00782489776611328
"617","500","7",70,0.0115039348602295
"618","500","7",75,0.0137169361114502
"619","500","7",48,0.00823307037353516
"620","500","7",42,0.00800800323486328
"621","500","7",57,0.00787496566772461
"622","500","7",74,0.00795698165893555
"623","500","7",46,0.0120930671691895
"624","500","7",72,0.00788092613220215
"625","500","7",42,0.00795698165893555
"626","500","7",59,0.00773215293884277
"627","500","7",53,0.00870299339294434
"628","500","7",52,0.00782585144042969
"629","500","7",36,0.00799298286437988
"630","500","7",60,0.00846314430236816
"631","500","7",42,0.017632007598877
"632","500","7",69,0.00826001167297363
"633","500","7",64,0.0079648494720459
"634","500","7",43,0.00834989547729492
"635","500","7",60,0.00784802436828613
"636","500","7",62,0.00794506072998047
"637","500","7",56,0.0084221363067627
"638","500","7",63,0.00931811332702637
"639","500","7",69,0.00804615020751953
"640","500","7",56,0.0155808925628662
"641","500","7",52,0.007904052734375
"642","500","7",44,0.00790500640869141
"643","500","7",29,0.00829410552978516
"644","500","7",49,0.00796413421630859
"645","500","7",37,0.00843620300292969
"646","500","7",39,0.0097200870513916
"647","500","7",54,0.00811910629272461
"648","500","7",34,0.0166440010070801
"649","500","7",52,0.00807499885559082
"650","500","7",88,0.00799083709716797
"651","500","7",58,0.00777196884155273
"652","500","7",65,0.00772404670715332
"653","500","7",64,0.0110299587249756
"654","500","7",35,0.00960588455200195
"655","500","7",46,0.00795817375183105
"656","500","7",43,0.0116100311279297
"657","500","7",44,0.0078730583190918
"658","500","7",38,0.00814509391784668
"659","500","7",54,0.00850009918212891
"660","500","7",55,0.00789499282836914
"661","500","7",48,0.00803804397583008
"662","500","7",61,0.0085442066192627
"663","500","7",59,0.00848007202148438
"664","500","7",68,0.0157051086425781
"665","500","7",59,0.00786900520324707
"666","500","7",51,0.00792598724365234
"667","500","7",57,0.00783514976501465
"668","500","7",46,0.00786399841308594
"669","500","7",59,0.00822019577026367
"670","500","7",57,0.0084841251373291
"671","500","7",39,0.00856518745422363
"672","500","7",37,0.0105171203613281
"673","500","7",54,0.0173530578613281
"674","500","7",56,0.0109598636627197
"675","500","7",72,0.00995612144470215
"676","500","7",74,0.00771212577819824
"677","500","7",47,0.00782585144042969
"678","500","7",47,0.00804996490478516
"679","500","7",47,0.00829005241394043
"680","500","7",59,0.0123860836029053
"681","500","7",37,0.0119309425354004
"682","500","7",51,0.00922417640686035
"683","500","7",44,0.0081479549407959
"684","500","7",49,0.0076749324798584
"685","500","7",37,0.00772213935852051
"686","500","7",48,0.00780797004699707
"687","500","7",64,0.00864195823669434
"688","500","7",43,0.00810599327087402
"689","500","7",63,0.0135529041290283
"690","500","7",62,0.00789093971252441
"691","500","7",77,0.00793004035949707
"692","500","7",40,0.0127830505371094
"693","500","7",45,0.00781106948852539
"694","500","7",33,0.00852704048156738
"695","500","7",46,0.00806808471679688
"696","500","7",58,0.00855803489685059
"697","500","7",44,0.0143201351165771
"698","500","7",53,0.0104429721832275
"699","500","7",46,0.0104410648345947
"700","500","7",56,0.00778412818908691
"701","500","8",63,0.00989389419555664
"702","500","8",39,0.011044979095459
"703","500","8",54,0.00814199447631836
"704","500","8",64,0.00812506675720215
"705","500","8",56,0.0153450965881348
"706","500","8",56,0.0120298862457275
"707","500","8",60,0.0083920955657959
"708","500","8",52,0.00789690017700195
"709","500","8",86,0.00846409797668457
"710","500","8",53,0.0079500675201416
"711","500","8",65,0.00872015953063965
"712","500","8",42,0.00798296928405762
"713","500","8",55,0.00809383392333984
"714","500","8",52,0.013556957244873
"715","500","8",60,0.00849103927612305
"716","500","8",47,0.00809907913208008
"717","500","8",62,0.00790095329284668
"718","500","8",74,0.00852584838867188
"719","500","8",65,0.00836682319641113
"720","500","8",56,0.0120241641998291
"721","500","8",58,0.00794696807861328
"722","500","8",54,0.0152099132537842
"723","500","8",50,0.00794100761413574
"724","500","8",34,0.0080568790435791
"725","500","8",42,0.00767779350280762
"726","500","8",52,0.0077359676361084
"727","500","8",58,0.00847411155700684
"728","500","8",58,0.0112981796264648
"729","500","8",37,0.00978493690490723
"730","500","8",41,0.0129668712615967
"731","500","8",49,0.00792217254638672
"732","500","8",54,0.00872707366943359
"733","500","8",58,0.00793099403381348
"734","500","8",35,0.00787186622619629
"735","500","8",69,0.00800108909606934
"736","500","8",41,0.0080568790435791
"737","500","8",63,0.00851702690124512
"738","500","8",46,0.0152180194854736
"739","500","8",72,0.007843017578125
"740","500","8",34,0.00869202613830566
"741","500","8",64,0.00803494453430176
"742","500","8",64,0.00845003128051758
"743","500","8",79,0.00798392295837402
"744","500","8",36,0.00806689262390137
"745","500","8",64,0.00864815711975098
"746","500","8",54,0.00799298286437988
"747","500","8",58,0.0190839767456055
"748","500","8",63,0.0126349925994873
"749","500","8",61,0.00873398780822754
"750","500","8",44,0.0095679759979248
"751","500","8",63,0.00787687301635742
"752","500","8",73,0.00786805152893066
"753","500","8",52,0.00799822807312012
"754","500","8",47,0.0080108642578125
"755","500","8",60,0.0120508670806885
"756","500","8",53,0.00793099403381348
"757","500","8",58,0.00799393653869629
"758","500","8",48,0.00770902633666992
"759","500","8",71,0.00768709182739258
"760","500","8",66,0.0079350471496582
"761","500","8",52,0.0082089900970459
"762","500","8",64,0.0129921436309814
"763","500","8",56,0.0132880210876465
"764","500","8",49,0.00784611701965332
"765","500","8",61,0.00865602493286133
"766","500","8",53,0.00790500640869141
"767","500","8",44,0.00788307189941406
"768","500","8",49,0.00862407684326172
"769","500","8",62,0.00803709030151367
"770","500","8",84,0.0086820125579834
"771","500","8",56,0.0191278457641602
"772","500","8",56,0.00932598114013672
"773","500","8",92,0.00814414024353027
"774","500","8",56,0.00786709785461426
